@RELATION train

@ATTRIBUTE f1 REAL
@ATTRIBUTE f2 REAL
@ATTRIBUTE f3 REAL
@ATTRIBUTE f4 REAL
@ATTRIBUTE f5 REAL
@ATTRIBUTE f6 REAL
@ATTRIBUTE f7 REAL
@ATTRIBUTE f8 REAL
@ATTRIBUTE f9 REAL
@ATTRIBUTE f10 REAL
@ATTRIBUTE f11 REAL
@ATTRIBUTE f12 REAL
@ATTRIBUTE f13 REAL
@ATTRIBUTE f14 REAL
@ATTRIBUTE f15 REAL
@ATTRIBUTE f16 REAL
@ATTRIBUTE f17 REAL
@ATTRIBUTE f18 REAL
@ATTRIBUTE f19 REAL
@ATTRIBUTE f20 REAL
@ATTRIBUTE f21 REAL
@ATTRIBUTE f22 REAL
@ATTRIBUTE f23 REAL
@ATTRIBUTE f24 REAL
@ATTRIBUTE f25 REAL
@ATTRIBUTE f26 REAL
@ATTRIBUTE f27 REAL
@ATTRIBUTE f28 REAL
@ATTRIBUTE f29 REAL
@ATTRIBUTE f30 REAL
@ATTRIBUTE f31 REAL
@ATTRIBUTE f32 REAL
@ATTRIBUTE f33 REAL
@ATTRIBUTE f34 REAL
@ATTRIBUTE f35 REAL
@ATTRIBUTE class {A,B,R,U,V,W}

@DATA
1,0.772718,0,96.70586,74.63857,0.818195,0.3100535,-0.6213682,-0.7195612,-0.07117595,-0.4709676,-0.8792744,0.05525856,-0.3890277,-0.9195672,0.1808029,-0.417836,-0.8903501,-0.2343688,-0.742341,0.627695,0,1,1,1,0,34.01731,81.04965,90.00435,82.30748,26.53891,81.54636,17.87952,19.73913,64.45018,W
1,0.8367471,0,96.70586,74.12663,0.7901917,0.346153,-0.6119373,-0.7111335,-0.03669605,-0.5373442,-0.8425643,0.06871279,-0.4350339,-0.8977885,0.1836258,-0.4512427,-0.8733051,-0.2366418,-0.7242954,0.6476085,0,1,1,1,0,34.12269,79.91882,89.12926,81.51218,26.16986,80.67056,17.42386,19.53238,62.30174,W
1,0.8642167,0,96.70586,73.50945,0.7416025,0.3383348,-0.626494,-0.7021644,-0.03603036,-0.5651472,-0.824203,0.07831145,-0.4704731,-0.8789325,0.1966051,-0.4901391,-0.8491821,-0.2633721,-0.6949725,0.6690653,0,1,1,1,0,34.08126,79.42648,88.39533,80.50185,25.86546,79.42979,17.76327,19.63522,61.652,W
1,0.8470843,0,96.70586,72.40015,0.7600238,0.3326563,-0.6174606,-0.7127988,-0.02769931,-0.5670167,-0.8232405,0.08595204,-0.464174,-0.8815639,0.2128847,-0.4954729,-0.8421322,-0.2370441,-0.7618435,0.6028305,0,1,1,1,0,34.03343,79.41477,88.49746,80.26266,26.81516,76.5217,18.29869,19.83451,61.08421,W
0.8812215,0.9228896,0,96.70586,72.84634,0.5207454,0.2916056,-0.6371514,-0.7134454,-0.008954344,-0.5789475,-0.8153156,0.1097504,-0.4835309,-0.8684197,0.2276695,-0.4788138,-0.847882,-0.2671122,-0.6245873,0.7338541,0,1,1,1,0,35.48369,79.31584,87.9817,80.189,24.87653,82.51878,17.74872,19.68263,59.59037,W
1,0.7991801,0,96.70586,74.73743,0.7206492,0.341962,-0.6271667,-0.6998028,-0.04564154,-0.5103816,-0.858736,0.07225457,-0.4311529,-0.8993812,0.1966742,-0.4598681,-0.8659333,-0.218171,-0.7148392,0.6643841,0,1,1,1,0,34.32344,80.44201,89.29297,81.34534,26.38063,80.27386,17.90616,19.54814,63.2918,W
1,0.7997807,0,96.70586,75.71355,0.7996715,0.3591436,-0.606738,-0.7091438,-0.05495808,-0.4673292,-0.8823735,0.06859589,-0.4029784,-0.9126352,0.1857677,-0.4475912,-0.8747299,-0.2322333,-0.7040949,0.6710573,0,1,1,1,0,34.00306,81.3333,89.79795,81.6755,25.87382,81.65704,17.71564,19.16438,64.86604,W
1,0.6995928,0,96.70586,76.13562,0.9388426,0.334226,-0.6145744,-0.7145568,-0.08059227,-0.3931347,-0.9159421,0.07022201,-0.3555982,-0.9319972,0.1997428,-0.4079496,-0.8908871,-0.2289152,-0.7932783,0.5641875,0,1,1,1,0,33.49316,82.16965,90.56959,82.41858,27.79358,79.58403,18.33842,19.73088,66.85913,W
1,0.7429565,0,96.70586,75.35271,0.8560952,0.3172325,-0.6267644,-0.7117091,-0.06563254,-0.4453195,-0.8929629,0.0780123,-0.3761069,-0.9232864,0.1909657,-0.4176111,-0.8883317,-0.2601985,-0.7640486,0.5903614,0,1,1,1,0,33.96428,81.717,90.15455,82.09449,27.1403,80.40807,17.61563,19.83283,65.51194,W
1,0.8080097,0,96.70586,74.64463,0.8158925,0.3439305,-0.6080803,-0.715507,-0.04604508,-0.5045613,-0.8621472,0.07108071,-0.4113298,-0.9087108,0.1904049,-0.4455568,-0.8747715,-0.2310985,-0.744276,0.6266153,0,1,1,1,0,34.15121,80.67503,89.58298,81.57368,26.51289,80.15165,17.78508,19.58885,63.37189,W
1,0.843141,0,96.70586,74.19333,0.7326263,0.3386164,-0.6248838,-0.7034623,-0.03922033,-0.5449119,-0.8375756,0.07809173,-0.4549752,-0.8870735,0.199213,-0.4736474,-0.8578883,-0.2339223,-0.7080282,0.6663156,0,1,1,1,0,34.31204,79.79741,88.76059,80.91357,26.15125,80.50358,17.80994,19.7199,62.16093,W
1,0.8568423,0,96.70586,73.28694,0.7264258,0.3288367,-0.6239365,-0.7089215,-0.04277575,-0.5615956,-0.8263054,0.07305172,-0.4640211,-0.8828068,0.1995405,-0.4886455,-0.849358,-0.2421088,-0.7133192,0.6576922,0,1,1,1,0,34.21108,79.38613,88.5373,80.62545,25.98625,78.45223,18.07314,19.91054,61.31029,W
1,0.8536074,0,96.70586,71.47211,0.7363375,0.3028051,-0.624521,-0.7199185,-0.03183882,-0.581191,-0.8131441,0.0849111,-0.4773365,-0.8746085,0.2102096,-0.500057,-0.8400922,-0.2367532,-0.7913814,0.5636165,0,1,1,1,0,34.40099,79.05325,88.18669,80.16162,27.28831,75.46453,18.16048,19.99332,59.80463,W
1,0.8502368,0,96.70586,72.23967,0.7743396,0.3195394,-0.6294614,-0.7082887,-0.05003903,-0.5820871,-0.8115853,0.07847051,-0.488326,-0.8691261,0.205821,-0.5207388,-0.8285342,-0.2300408,-0.783558,0.5771638,0,1,1,1,0,34.02272,78.9182,87.9958,79.83273,27.30088,75.42036,18.33055,20.28563,60.53049,W
1,0.8328063,0,96.70586,73.40639,0.8457503,0.3381773,-0.6308575,-0.6983228,-0.04897403,-0.5714788,-0.8191541,0.07803375,-0.4833558,-0.8719391,0.2010557,-0.5217451,-0.8290709,-0.2363133,-0.7861378,0.5710897,0,1,1,1,0,33.51955,79.13773,88.16036,79.92342,27.47438,75.07762,18.21749,20.09645,61.98025,W
1,0.8232186,0,96.70586,73.4814,0.8501655,0.3371623,-0.6342857,-0.6957034,-0.03856264,-0.576951,-0.8158679,0.08770669,-0.4873815,-0.8687732,0.2091639,-0.525066,-0.8249583,-0.2258205,-0.8032903,0.5511169,0,1,1,1,0,33.50731,79.05309,88.05291,79.79211,28.03082,74.63277,18.18361,20.09528,62.02178,W
1,0.7629642,0,96.70586,75.95984,0.9107652,0.3439313,-0.6369039,-0.6899745,-0.06098643,-0.5148156,-0.8551289,0.06978922,-0.4390149,-0.8957652,0.1845726,-0.4882268,-0.8529757,-0.2565828,-0.7643018,0.5916147,0,1,1,1,0,33.33176,80.55782,89.24585,80.86523,27.94222,77.78316,17.95905,19.81049,64.91203,W
1,0.7463408,0,96.70586,76.44573,1,0.3397709,-0.618984,-0.7081062,-0.06881957,-0.4432274,-0.8937636,0.06530184,-0.3900369,-0.9184808,0.1578641,-0.4492139,-0.8793666,-0.288821,-0.7898991,0.5409637,0,1,1,1,0,33.35281,81.83115,90.03743,81.72935,27.8229,78.09222,17.10388,19.15534,66.49454,W
1,0.7095876,0,96.70586,76.62593,0.9320559,0.3294134,-0.5984167,-0.7303317,-0.04761792,-0.3786609,-0.9243097,0.08607934,-0.330238,-0.9399645,0.1938105,-0.3613128,-0.9120804,-0.2463412,-0.800204,0.5467992,0,1,1,1,0,34.06313,82.79482,90.89263,83.12091,27.466,80.39034,17.26213,18.99122,66.64338,W
1,0.7473073,0,96.70586,75.70393,0.7147428,0.3255589,-0.5712955,-0.7534141,-0.01064927,-0.3676293,-0.9299114,0.1048051,-0.3130724,-0.9439288,0.2123716,-0.3076415,-0.9274994,-0.196511,-0.7613484,0.6178446,0,1,1,1,0,35.4844,83.06492,91.0886,83.64017,26.19686,83.11891,17.09407,18.41887,64.81022,W
1,0.8558422,0,96.70586,75.90826,0.4709387,0.3017385,-0.5862468,-0.7518435,0.002184656,-0.3909436,-0.920412,0.1185803,-0.3439201,-0.9314815,0.220404,-0.3372952,-0.9152344,-0.2295448,-0.6402404,0.7330766,0,1,1,1,0,36.48354,82.76403,90.61436,82.83858,24.45639,87.13,17.01886,18.27882,63.6809,W
1,0.8723944,0,96.70586,75.54101,0.4897072,0.3299619,-0.578084,-0.7462868,0.01271425,-0.3873183,-0.9218584,0.1255234,-0.3570202,-0.9256244,0.2181213,-0.3570247,-0.9082711,-0.2323104,-0.6224957,0.7473493,0,1,1,1,0,36.21926,82.79549,90.35053,82.43209,24.42372,87.5871,16.6829,17.73697,64.06767,W
1,0.8603798,0,96.70586,75.56859,0.519424,0.3317312,-0.5777465,-0.7457637,0.01245887,-0.3911102,-0.9202595,0.125162,-0.3551604,-0.9263884,0.2196361,-0.3524919,-0.9096754,-0.2297292,-0.641297,0.7320948,0,1,1,1,0,36.11733,82.76176,90.39621,82.52845,24.58782,87.0598,16.74778,17.8669,64.11224,W
1,0.8611568,0,96.70586,75.92878,0.5191633,0.3418587,-0.5736457,-0.7443542,0.01859211,-0.3771254,-0.9259756,0.13012,-0.3491511,-0.9279882,0.220759,-0.3458202,-0.9119615,-0.2389561,-0.6337803,0.7356783,0,1,1,1,0,36.10572,83.00669,90.4621,82.55531,24.4652,87.2997,16.62314,17.6127,64.55084,W
1,0.8599731,0,96.70586,75.52702,0.5274174,0.3337125,-0.583104,-0.7406929,0.01728812,-0.3922089,-0.9197137,0.1279275,-0.3591342,-0.9244767,0.2200234,-0.3555874,-0.9083762,-0.2429226,-0.6276656,0.7396111,0,1,1,1,0,35.91762,82.72838,90.29953,82.46392,24.5388,87.23117,16.65067,17.7067,64.34722,W
1,0.8738704,0,96.70586,75.21445,0.4866359,0.3253171,-0.5822691,-0.7450715,0.01479871,-0.4009787,-0.9159678,0.1249391,-0.3621464,-0.92371,0.2219687,-0.3603719,-0.9060144,-0.2315255,-0.6124581,0.7558379,0,1,1,1,0,36.06445,82.58291,90.23122,82.39071,24.33195,87.52771,16.82177,17.79074,63.90785,W
1,0.8533112,0,96.70586,75.14101,0.4642523,0.2961995,-0.5892323,-0.7517121,0.0056603,-0.400356,-0.9163423,0.1208415,-0.3526222,-0.9279305,0.22903,-0.3461872,-0.90978,-0.2199427,-0.6330383,0.742218,0,1,1,1,0,36.29459,82.63755,90.36749,82.67443,24.5187,87.1468,17.22909,18.12661,63.50134,W
1,0.8682789,0,96.70586,75.0155,0.5193263,0.324843,-0.5829467,-0.7447484,0.01453688,-0.4116178,-0.9112406,0.1251321,-0.3625947,-0.923508,0.2268451,-0.3579791,-0.9057551,-0.2481682,-0.6170339,0.7467809,0,1,1,1,0,35.75706,82.55803,90.1402,82.37467,24.29464,86.85916,17.00809,17.86492,63.86931,W
1,0.8755063,0,96.70586,74.69017,0.5095403,0.3228114,-0.5851721,-0.7438859,0.01296853,-0.4186353,-0.9080619,0.1253426,-0.3667725,-0.9218282,0.2313795,-0.3730586,-0.8984936,-0.2528904,-0.6069919,0.7533972,0,1,1,1,0,35.71133,82.45612,90.07549,82.06311,24.33052,86.91615,17.26959,17.98981,63.70284,W
1,0.8814659,0,96.70586,74.58233,0.5149108,0.3241696,-0.5878169,-0.7412053,0.01365615,-0.4268694,-0.9042102,0.1248813,-0.3752299,-0.9184809,0.2283631,-0.3801388,-0.896295,-0.2577443,-0.6026251,0.7552555,0,1,1,1,0,35.64624,82.33627,89.93081,81.93768,24.33043,86.84995,17.16737,17.92684,63.63388,W
1,0.877405,0,96.70586,74.395,0.5454589,0.3228103,-0.595266,-0.7358341,0.01173227,-0.4400748,-0.8978845,0.1217267,-0.3846331,-0.9150081,0.2265898,-0.3909642,-0.8920786,-0.265002,-0.6142997,0.7432429,0,1,1,1,0,35.39386,82.13889,89.78717,81.75336,24.54934,86.28342,17.25532,17.95169,63.65092,W
1,0.8772438,0,96.70586,74.33672,0.5197543,0.3190261,-0.5940176,-0.7384886,0.01102827,-0.4392571,-0.8982937,0.1207513,-0.3804439,-0.9168868,0.2285721,-0.3840971,-0.8945525,-0.2569605,-0.6125369,0.7475091,0,1,1,1,0,35.57574,82.16338,89.87104,81.86893,24.47289,86.54474,17.34846,18.02798,63.45992,W
1,0.8845289,0,96.70586,74.16054,0.480999,0.3104721,-0.5967116,-0.739961,0.01418848,-0.4416204,-0.8970898,0.1227905,-0.3817573,-0.9160698,0.2303678,-0.3811276,-0.8953615,-0.2594078,-0.5977109,0.7585837,0,1,1,1,0,35.79004,82.12614,89.83478,81.87823,24.38258,87.12617,17.32639,18.0098,63.15179,W
1,0.8891205,0,96.70586,73.90983,0.468206,0.3021203,-0.6051591,-0.7365499,0.01782231,-0.4556982,-0.8899559,0.122644,-0.3952602,-0.9103448,0.2288369,-0.3881861,-0.892718,-0.2645657,-0.5888823,0.7636901,0,1,1,1,0,35.7553,81.88026,89.60674,81.7686,24.4576,87.28264,17.24318,17.89742,62.87862,W
1,0.8907666,0,96.70586,74.08109,0.448273,0.3031548,-0.5993587,-0.7408552,0.01613253,-0.4405445,-0.8975858,0.1229061,-0.3842592,-0.9150077,0.2293023,-0.3794197,-0.89636,-0.25946,-0.5831011,0.7698531,0,1,1,1,0,35.96362,82.10791,89.77387,81.90619,24.29676,87.65207,17.24181,17.86759,63.00393,W
1,0.889573,0,96.70586,74.06133,0.4548454,0.3096182,-0.5955012,-0.7412927,0.01673076,-0.4377783,-0.8989273,0.125339,-0.382825,-0.9152787,0.2324872,-0.3801044,-0.8952488,-0.2567227,-0.5867845,0.7679697,0,1,1,1,0,35.92434,82.16348,89.78677,81.86551,24.2859,87.47762,17.291,17.89366,63.05828,W
1,0.8903795,0,96.70586,74.14105,0.4501436,0.3057598,-0.5988625,-0.7401856,0.01762943,-0.439691,-0.897976,0.1261672,-0.3851407,-0.9141927,0.23274,-0.3812224,-0.8947075,-0.2574759,-0.5833046,0.7703647,0,1,1,1,0,35.91703,82.12202,89.74475,81.85307,24.33741,87.62525,17.2644,17.88922,63.08045,W
1,0.8937152,0,96.70586,74.07378,0.4377668,0.3020737,-0.6001613,-0.7406469,0.01804404,-0.4403488,-0.8976455,0.1257505,-0.3854918,-0.9141023,0.2310567,-0.3795592,-0.8958503,-0.2593039,-0.5746861,0.776207,0,1,1,1,0,35.97237,82.11553,89.74542,81.89176,24.26897,87.91515,17.20228,17.87036,62.99566,W
0.3070574,0.8769037,0,96.70586,76.49242,0.32212,0.2514539,-0.6304031,-0.7344132,-0.0005631384,-0.4025698,-0.9153891,0.1168358,-0.352167,-0.9286161,0.2360658,-0.3241336,-0.9160842,-0.2419362,-0.5451,0.8027036,0,1,1,1,0,36.61689,82.75805,90.30273,82.66508,24.5881,90.76726,17.75141,18.13568,64.61143,W
0.9765919,0.8839903,0,96.70586,74.52862,0.4377062,0.2892845,-0.6134824,-0.7348155,0.01210162,-0.4459022,-0.8949999,0.1261424,-0.3881751,-0.912912,0.2346458,-0.3809696,-0.8943173,-0.2643641,-0.5805082,0.7701441,0,1,1,1,0,35.97163,81.95916,89.65754,81.88587,24.42979,87.75496,17.30188,18.15954,63.21467,W
1,0.8653597,0,96.70586,74.78554,0.5795076,0.322405,-0.6020396,-0.7304816,-0.001227008,-0.4488088,-0.8936269,0.1171411,-0.3926013,-0.9122183,0.2276223,-0.4050052,-0.8855274,-0.2561511,-0.6405931,0.7238972,0,1,1,1,0,35.28173,81.98605,89.66818,81.55386,24.86356,85.09215,17.51162,18.2943,63.86471,W
1,0.857181,0,96.70586,74.685,0.6200805,0.3258464,-0.6122069,-0.7204352,-0.002978949,-0.4707903,-0.8822401,0.1127886,-0.409059,-0.9055106,0.2234816,-0.4207646,-0.8792117,-0.2598286,-0.6613079,0.7036767,0,1,1,1,0,34.95937,81.65093,89.4526,81.3428,25.12447,83.98022,17.54078,18.36189,63.88876,W
1,0.900612,0,96.70586,73.66733,0.5196341,0.3175459,-0.6240542,-0.7139475,0.0154441,-0.5342602,-0.845179,0.1139085,-0.4440908,-0.8887116,0.2160559,-0.4321487,-0.8755383,-0.2745308,-0.6244971,0.7311882,0,1,1,1,0,35.5135,80.39932,88.79527,81.22103,24.54331,84.44588,16.98566,18.55697,61.138,W
1,0.9184344,0,96.70586,73.32253,0.4341098,0.304077,-0.6328559,-0.7120608,0.02147707,-0.5367139,-0.8434909,0.1205441,-0.4573897,-0.8810584,0.2226546,-0.4438356,-0.8680062,-0.2940021,-0.592025,0.7503794,0,1,1,1,0,35.9309,80.48224,88.5489,80.88179,24.16015,85.11563,17.05633,18.25853,60.82409,W
1,0.8839333,0,96.70586,74.29733,0.5403149,0.2990284,-0.63982,-0.7079635,-0.007016007,-0.5214461,-0.8532553,0.1037989,-0.4479115,-0.8880321,0.2104207,-0.4577837,-0.863804,-0.2825218,-0.6190993,0.7327329,0,1,1,1,0,35.32064,80.70527,88.8037,80.75518,24.8853,84.01581,17.34326,18.57803,62.20469,W
1,0.7884952,0,96.70586,76.80188,0.9253945,0.359125,-0.6118981,-0.7047055,-0.05999595,-0.4623601,-0.8846602,0.06563738,-0.3993731,-0.9144359,0.1673349,-0.4634307,-0.8701903,-0.2786824,-0.7389981,0.6133661,0,1,1,1,0,33.59488,81.62418,89.91177,81.30034,26.83807,78.85431,17.63202,19.05671,65.67947,W
1,0.7879519,0,96.70586,76.92929,1,0.3732319,-0.6187093,-0.6913008,-0.07890112,-0.4993067,-0.8628253,0.03910094,-0.4283336,-0.9027743,0.1352896,-0.503046,-0.853605,-0.306994,-0.8032267,0.5104718,0,1,1,1,0,32.33229,80.71104,89.43917,80.99073,28.22466,74.71101,17.52235,19.11937,66.86075,W
1,0.7582912,0,96.70586,79.30602,1,0.3897187,-0.6409304,-0.6613075,-0.1236589,-0.4837968,-0.8664001,0.008940098,-0.4363647,-0.8997254,0.102083,-0.5048006,-0.8571787,-0.3534833,-0.8116428,0.4650651,0,1,1,1,0,31.23034,80.80987,89.35538,80.96643,29.06986,71.72955,17.50794,19.24823,69.97429,W
1,0.7312167,0,96.70586,81.5696,1,0.453026,-0.6319004,-0.6288635,-0.1210556,-0.457217,-0.8810778,-0.02905535,-0.4208442,-0.9066675,0.05617639,-0.5393889,-0.8401808,-0.3751882,-0.849843,0.3701361,0,1,1,1,0,30.13603,81.21355,89.66256,80.47341,30.79575,68.0802,18.34547,17.50695,73.89931,W
1,0.7258807,0,96.70586,82.50154,1,0.4599767,-0.6373261,-0.618253,-0.1311118,-0.4393921,-0.8886755,-0.03597792,-0.4244413,-0.9047404,0.05147518,-0.5455428,-0.8365006,-0.3812245,-0.8555117,0.3503821,0,1,1,1,0,30.03166,81.23775,89.63405,80.33987,31.27216,66.86105,18.58372,17.54018,74.79608,W
1,0.764846,0,96.70586,80.52841,1,0.4264048,-0.6328294,-0.6463016,-0.1290305,-0.467801,-0.8743646,-0.02165134,-0.4436313,-0.8959478,0.07728004,-0.5466383,-0.8337952,-0.3594735,-0.8655012,0.3488359,0,1,1,1,0,30.62736,80.84218,89.20724,80.31664,30.83161,67.22371,18.46572,18.10903,72.18185,W
1,0.7818501,0,96.70586,74.41771,0.9167258,0.3384858,-0.6053477,-0.7204037,-0.0120828,-0.4893475,-0.8720052,0.07953829,-0.4120753,-0.9076716,0.160566,-0.4701516,-0.8678571,-0.2295693,-0.8699083,0.4365289,0,1,1,1,0,34.35009,81.23389,89.61842,81.12498,28.37433,73.85291,16.61566,17.94542,63.80196,W
1,0.9084057,0,96.70586,73.84886,0.4218438,0.2896998,-0.6301056,-0.7204451,0.03066362,-0.5344872,-0.8446201,0.1252074,-0.4366885,-0.890857,0.2297578,-0.4256655,-0.8752258,-0.2776181,-0.5918027,0.756768,0,1,1,1,0,36.17821,80.5843,88.93917,81.12075,24.51366,85.73579,17.20188,18.56025,60.73746,W
1,0.9376754,0,96.70586,72.74416,0.3774053,0.3012241,-0.6275092,-0.7179807,0.04646678,-0.5360568,-0.8429022,0.1400909,-0.4525013,-0.8806912,0.2428306,-0.4313319,-0.8688993,-0.3131118,-0.5777677,0.7537542,0,1,1,1,0,36.32617,80.67732,88.49831,80.71047,23.79041,85.46742,17.21231,17.92327,60.215,W
1,0.9390609,0,96.70586,71.18578,0.3747204,0.3015031,-0.6124066,-0.73079,0.06002061,-0.4954538,-0.8665582,0.1675345,-0.4428297,-0.8808144,0.2705053,-0.4401687,-0.8562,-0.3545941,-0.591212,0.7243834,0,1,1,1,0,36.54597,81.84047,88.4745,79.69956,24.00145,84.82092,17.75576,17.32453,60.73238,W
1,0.944517,0,96.70586,71.45464,0.2603008,0.2653661,-0.6159545,-0.7417419,0.06280019,-0.4792169,-0.8754469,0.1702618,-0.4216528,-0.890629,0.2752682,-0.4177908,-0.8658396,-0.3555075,-0.5448134,0.7594688,0,1,1,1,0,37.41347,82.09883,88.81411,80.09398,23.66681,86.47997,17.79029,17.38883,60.23687,W
1,0.9317472,0,96.70586,71.83111,0.3558863,0.2859407,-0.6248764,-0.726476,0.04568494,-0.5037423,-0.8626451,0.1539415,-0.4350858,-0.8871315,0.2599308,-0.4265342,-0.8663167,-0.3338663,-0.5747354,0.7471362,0,1,1,1,0,36.66069,81.47551,88.58883,80.15272,24.0863,85.5304,17.63358,17.7307,60.76531,W
1,0.9422619,0,96.70586,71.39047,0.4358501,0.3023864,-0.6276801,-0.7173425,0.03379582,-0.5685948,-0.8219233,0.1397862,-0.4918045,-0.8594115,0.2510354,-0.4629837,-0.8500749,-0.3161532,-0.6254282,0.713363,0,1,1,1,0,36.14972,80.05393,87.59873,79.82699,24.28674,82.38462,17.60662,18.13687,59.12189,W
1,0.967465,0,96.70586,68.52025,0.5221172,0.3186986,-0.6145166,-0.7216651,0.04600731,-0.6056967,-0.7943644,0.1447649,-0.5288214,-0.836296,0.255807,-0.5163145,-0.8173018,-0.342978,-0.648039,0.6800085,0,1,1,1,0,35.54205,79.14001,86.64918,78.48856,24.35303,78.62012,17.82429,17.86591,57.10993,W
1,0.9229231,0,96.70586,69.36036,0.5471511,0.2973901,-0.6264226,-0.7205233,0.03789575,-0.5969923,-0.8013514,0.1410852,-0.5093018,-0.8489443,0.2592202,-0.517734,-0.815326,-0.2914978,-0.7501997,0.5934893,0,1,1,1,0,35.63499,79.31962,87.16675,78.52467,26.07286,76.95827,18.33063,18.39669,57.85383,W
1,0.9205083,0,96.70586,70.7383,0.5073952,0.3060789,-0.6160935,-0.7257716,0.02943663,-0.57199,-0.8197322,0.1290617,-0.4840582,-0.8654656,0.2490139,-0.5023202,-0.8280498,-0.2566933,-0.7172835,0.6477754,0,1,1,1,0,35.84893,79.80028,87.87083,79.22936,25.46625,78.85845,18.26366,18.46265,58.53944,W
1,0.9392387,0,96.70586,72.27269,0.3736909,0.2941821,-0.6262487,-0.72199,0.04203923,-0.5425823,-0.83895,0.1328043,-0.459671,-0.8781034,0.2405016,-0.4548798,-0.8574634,-0.2776197,-0.5802017,0.765698,0,1,1,1,0,36.2182,80.42104,88.39283,80.37167,23.83575,84.44267,17.432,17.93889,59.75839,W
1,0.9056242,0,96.70586,72.02145,0.4480636,0.2920235,-0.6153529,-0.7321633,0.03189257,-0.4955272,-0.8680067,0.1348179,-0.4363776,-0.889606,0.2430064,-0.4398578,-0.8645651,-0.2861101,-0.6234499,0.7276341,0,1,1,1,0,36.00712,81.38162,88.77685,80.48559,24.63271,84.47935,17.58183,17.63715,61.25686,W
1,0.4726879,0,96.70586,63.3896,0,0.0424799,-0.650909,-0.7579663,-0.09192277,-0.7304152,-0.6767893,-0.003246289,-0.4121916,-0.9110914,0.02110866,-0.3541624,-0.9349457,0.01779669,-0.4823002,-0.8758252,0,1,1,1,1,37.21668,74.66129,89.91758,81.43979,58.55973,28.6501,13.67905,23.88587,46.19013,W
1,1.034461,0.1286778,96.70586,78.58437,0,0.1120708,-0.9660733,-0.2326856,0.3050069,-0.9367601,0.1716135,0.3553515,-0.9316188,0.07623414,0.4455104,-0.8873566,0.1188225,0.4379352,-0.8829088,0.1693662,1,1,1,1,1,44.75921,52.44211,55.57861,49.78321,41.71426,21.1812,18.83654,13.15013,34.5872,W
1,1.373435,0.2009002,96.70586,58.1158,0.2465685,0.206179,-0.9320124,-0.2980655,0.2030706,-0.9359955,0.2875324,0.1919687,-0.9629655,0.189329,0.236397,-0.9405461,0.2439044,0.2247769,-0.9266963,0.30118,1,1,1,1,0,41.70038,49.55406,51.8351,46.57449,42.92796,20.66207,19.09715,9.896429,24.11241,W
1,1.274731,0.04651866,96.70586,57.35315,0.2640533,0.5303116,-0.8461446,-0.05299917,0.2210338,-0.9250231,0.3089925,0.235155,-0.951085,0.2003488,0.2966348,-0.930101,0.2166102,0.3833416,-0.8868622,0.2579237,0,1,1,1,1,39.11037,49.82058,52.48886,48.08242,43.72933,21.2939,16.93818,10.9743,32.02991,W
0.9244555,0,0,84.25,55.5835,0,-0.1585787,-0.4536621,-0.8769513,0.1071667,-0.3461802,-0.9320272,0.04951008,-0.35794,-0.932431,-0.01145867,-0.3036041,-0.9527293,0.01177648,-0.233392,-0.9723114,1,1,1,1,1,32.15053,66.80802,73.43276,67.63921,52.58816,18.7135,8.783703,10.08966,45.47279,B
1,0,0,83.83751,54.6761,0,-0.2190738,-0.3087738,-0.9255622,0.02776685,-0.2357644,-0.9714135,-0.0327703,-0.2934821,-0.9554027,-0.08751293,-0.2486039,-0.9646437,-0.07508805,-0.2055973,-0.9757518,1,1,1,1,1,31.40227,65.41397,72.15648,66.71382,52.44807,17.96856,8.73062,10.41182,45.55721,B
1,0,0,83.17989,54.45337,0,-0.2612298,-0.3275219,-0.9080135,0.005281246,-0.2123133,-0.9771874,-0.04550617,-0.2521063,-0.966629,-0.08872531,-0.2016599,-0.9754287,-0.0649086,-0.1684059,-0.9835783,1,1,1,1,1,29.94162,63.35799,70.04992,64.88715,51.15635,17.70876,8.892859,10.41996,45.23464,B
1,0,0,83.14937,53.57555,0,-0.2627304,-0.3297464,-0.9067745,-0.009774071,-0.2267175,-0.9739115,-0.05633524,-0.260334,-0.9638737,-0.1054382,-0.2184843,-0.9701275,-0.08434403,-0.188726,-0.9784011,1,1,1,1,1,29.84109,62.67092,69.36922,64.21906,50.66391,17.50261,8.758544,10.47931,44.78436,B
1,0,0,83.3156,53.34315,0,-0.2723028,-0.3372875,-0.9011595,-0.02405579,-0.217685,-0.9757226,-0.06440201,-0.246713,-0.9669462,-0.1142222,-0.2140462,-0.9701225,-0.09096102,-0.1851572,-0.9784901,1,1,1,1,1,29.64784,62.77767,69.66994,64.58421,51.08264,17.51046,8.760381,10.75092,44.9099,B
1,0,0,83.32873,53.99939,0,-0.2760275,-0.3344173,-0.9010959,-0.02424593,-0.2406895,-0.9702993,-0.06441755,-0.2663476,-0.9617221,-0.1141195,-0.2298031,-0.9665233,-0.09373681,-0.2032583,-0.9746278,1,1,1,1,1,29.7175,62.63325,69.45364,64.39059,50.89149,17.44175,8.727953,10.67052,44.96244,B
